,Fighter,KD,Sig. str.,Sig. str. %,Total str.,Td,Td %,Sub. att,Pass,Rev.,Sig. str,Head,Body,Leg,Distance,Clinch,Ground
0,Renan Barao Michael McDonald,0  0,36 of 112  26 of 92,32%  28%,43 of 121  29 of 95,4 of 10  0 of 1,40%  0%,1  0,4  0,0  0,36 of 112  26 of 92,28 of 97  26 of 92,2 of 9  0 of 0,6 of 6  0 of 0,25 of 88  18 of 77,6 of 16  7 of 14,5 of 8  1 of 1
0,Cub Swanson Dustin Poirier,0  0,58 of 126  58 of 140,46%  41%,80 of 150  70 of 158,2 of 2  2 of 9,100%  22%,0  0,3  0,0  0,58 of 126  58 of 140,40 of 100  33 of 107,11 of 17  3 of 8,7 of 9  22 of 25,45 of 107  52 of 125,5 of 7  5 of 9,8 of 12  1 of 6
0,Jimi Manuwa Cyrille Diabate,0  0,18 of 36  9 of 14,50%  64%,18 of 36  11 of 16,3 of 3  0 of 0,100%  0%,0  0,1  0,0  0,18 of 36  9 of 14,10 of 26  1 of 4,1 of 3  7 of 9,7 of 7  1 of 1,9 of 23  2 of 5,8 of 10  7 of 9,1 of 3  0 of 0
0,Gunnar Nelson Jorge Santiago,0  0,42 of 80  43 of 123,52%  34%,47 of 86  52 of 134,2 of 4  0 of 0,50%  0%,0  0,3  0,0  0,42 of 80  43 of 123,32 of 67  19 of 93,4 of 7  22 of 28,6 of 6  2 of 2,21 of 48  20 of 92,6 of 9  22 of 30,15 of 23  1 of 1
0,James Te Huna Ryan Jimmo,0  1,49 of 79  34 of 52,62%  65%,121 of 166  56 of 77,2 of 5  0 of 2,40%  0%,0  0,4  2,0  0,49 of 79  34 of 52,34 of 58  28 of 45,7 of 11  1 of 1,8 of 10  5 of 6,1 of 11  6 of 11,14 of 19  5 of 5,34 of 49  23 of 36
0,Terry Etim Renee Forte,0  1,13 of 62  47 of 119,20%  39%,14 of 63  78 of 154,0 of 0  2 of 3,0%  66%,0  0,0  4,0  0,13 of 62  47 of 119,5 of 49  38 of 102,4 of 7  5 of 11,4 of 6  4 of 6,10 of 57  16 of 58,3 of 5  12 of 17,0 of 0  19 of 44
0,Paul Sass Danny Castillo,0  0,4 of 23  38 of 67,17%  56%,23 of 47  67 of 104,0 of 0  4 of 6,0%  66%,5  0,0  2,0  0,4 of 23  38 of 67,2 of 20  35 of 64,1 of 1  1 of 1,1 of 2  2 of 2,4 of 23  1 of 7,0 of 0  0 of 0,0 of 0  37 of 60
0,Andy Ogle Josh Grispi,0  0,19 of 42  7 of 26,45%  26%,119 of 153  19 of 38,2 of 2  1 of 2,100%  50%,0  2,2  1,1  0,19 of 42  7 of 26,10 of 32  0 of 15,8 of 9  2 of 4,1 of 1  5 of 7,8 of 29  6 of 25,0 of 0  1 of 1,11 of 13  0 of 0
0,Tom Watson Stanislav Nedkov,1  0,56 of 102  39 of 78,54%  50%,72 of 118  61 of 102,0 of 0  5 of 6,0%  83%,0  0,0  0,0  0,56 of 102  39 of 78,31 of 66  26 of 62,23 of 34  13 of 16,2 of 2  0 of 0,3 of 16  5 of 18,50 of 81  19 of 29,3 of 5  15 of 31
0,Vaughan Lee Motonobu Tezuka,0  0,20 of 48  4 of 35,41%  11%,164 of 192  17 of 56,0 of 0  1 of 15,0%  6%,0  1,0  0,0  0,20 of 48  4 of 35,7 of 28  1 of 28,9 of 14  0 of 0,4 of 6  3 of 7,6 of 28  4 of 34,12 of 18  0 of 1,2 of 2  0 of 0
0,Phil Harris Ulysses Gomez,0  0,33 of 150  35 of 159,22%  22%,33 of 150  35 of 159,1 of 1  0 of 3,100%  0%,0  0,0  0,0  0,33 of 150  35 of 159,12 of 121  8 of 111,3 of 8  0 of 4,18 of 21  27 of 44,29 of 143  35 of 159,4 of 5  0 of 0,0 of 2  0 of 0
0,Jose Aldo Frankie Edgar,0  0,76 of 253  60 of 272,30%  22%,76 of 253  63 of 275,0 of 0  2 of 11,0%  18%,0  0,0  0,0  0,76 of 253  60 of 272,65 of 235  24 of 214,2 of 8  14 of 29,9 of 10  22 of 29,76 of 250  55 of 264,0 of 3  5 of 8,0 of 0  0 of 0
0,Rashad Evans Rogerio Nogueira,0  0,22 of 81  40 of 152,27%  26%,22 of 81  40 of 152,1 of 5  0 of 0,20%  0%,0  0,0  0,0  0,22 of 81  40 of 152,16 of 67  28 of 131,4 of 10  10 of 18,2 of 4  2 of 3,17 of 73  37 of 147,5 of 8  3 of 5,0 of 0  0 of 0
0,Alistair Overeem Antonio Silva,0  1,51 of 71  21 of 48,71%  43%,73 of 95  42 of 74,1 of 1  0 of 1,100%  0%,0  0,1  0,0  0,51 of 71  21 of 48,22 of 38  18 of 40,27 of 31  2 of 3,2 of 2  1 of 5,14 of 27  11 of 30,18 of 22  9 of 16,19 of 22  1 of 2
0,Jon Fitch Demian Maia,0  0,6 of 16  12 of 17,37%  70%,36 of 55  63 of 74,0 of 0  7 of 17,0%  41%,1  3,0  5,0  0,6 of 16  12 of 17,3 of 12  7 of 11,1 of 2  1 of 2,2 of 2  4 of 4,5 of 14  1 of 5,0 of 1  3 of 4,1 of 1  8 of 8
0,Joseph Benavidez Ian McCall,0  0,57 of 184  40 of 113,30%  35%,62 of 189  54 of 127,0 of 1  1 of 4,0%  25%,0  0,0  2,0  0,57 of 184  40 of 113,33 of 135  18 of 70,12 of 23  13 of 24,12 of 26  9 of 19,52 of 177  30 of 94,5 of 7  8 of 16,0 of 0  2 of 3
0,Gleison Tibau Evan Dunham,0  0,37 of 169  91 of 237,21%  38%,37 of 169  98 of 245,2 of 9  0 of 9,22%  0%,1  0,0  0,0  0,37 of 169  91 of 237,28 of 156  76 of 210,6 of 10  10 of 21,3 of 3  5 of 6,31 of 154  73 of 209,6 of 15  18 of 28,0 of 0  0 of 0
0,Tyron Woodley Jay Hieron,1  0,15 of 22  0 of 2,68%  0%,15 of 22  0 of 2,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,15 of 22  0 of 2,13 of 19  0 of 2,2 of 3  0 of 0,0 of 0  0 of 0,2 of 5  0 of 2,0 of 0  0 of 0,13 of 17  0 of 0
0,Jacob Volkmann Bobby Green,0  0,6 of 51  54 of 90,11%  60%,11 of 60  69 of 106,4 of 12  1 of 1,33%  100%,0  1,5  4,0  2,6 of 51  54 of 90,4 of 37  34 of 64,1 of 6  14 of 19,1 of 8  6 of 7,3 of 44  17 of 44,0 of 0  9 of 9,3 of 7  28 of 37
0,Yves Edwards Isaac Vallie-Flagg,0  0,58 of 115  76 of 222,50%  34%,64 of 125  129 of 284,1 of 3  0 of 0,33%  0%,0  0,4  0,0  0,58 of 115  76 of 222,32 of 82  47 of 180,14 of 20  18 of 27,12 of 13  11 of 15,46 of 98  52 of 179,12 of 17  24 of 43,0 of 0  0 of 0
0,Chico Camus Dustin Kimura,0  0,23 of 41  16 of 56,56%  28%,34 of 55  26 of 67,1 of 3  0 of 0,33%  0%,0  5,0  3,1  1,23 of 41  16 of 56,12 of 28  13 of 50,4 of 5  3 of 4,7 of 8  0 of 2,15 of 31  9 of 44,3 of 3  2 of 3,5 of 7  5 of 9
0,Edwin Figueroa Francisco Rivera,1  1,24 of 97  51 of 127,24%  40%,36 of 109  54 of 131,1 of 1  2 of 2,100%  100%,0  0,0  1,0  0,24 of 97  51 of 127,18 of 85  25 of 89,4 of 8  8 of 12,2 of 4  18 of 26,19 of 89  44 of 115,1 of 2  2 of 3,4 of 6  5 of 9
0,Demetrious Johnson John Dodson,0  1,127 of 247  57 of 156,51%  36%,181 of 303  71 of 170,5 of 15  1 of 4,33%  25%,0  0,0  0,0  0,127 of 247  57 of 156,70 of 154  25 of 109,29 of 44  23 of 35,28 of 49  9 of 12,51 of 158  40 of 133,73 of 84  16 of 22,3 of 5  1 of 1
0,Rampage Jackson Glover Teixeira,0  1,53 of 169  80 of 179,31%  44%,54 of 170  103 of 207,0 of 4  5 of 5,0%  100%,0  0,0  5,0  0,53 of 169  80 of 179,45 of 161  70 of 164,5 of 5  9 of 14,3 of 3  1 of 1,49 of 158  48 of 131,4 of 11  9 of 13,0 of 0  23 of 35
0,Anthony Pettis Donald Cerrone,1  0,18 of 28  4 of 12,64%  33%,18 of 28  4 of 12,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,18 of 28  4 of 12,13 of 21  2 of 8,4 of 6  1 of 2,1 of 1  1 of 2,16 of 26  4 of 12,0 of 0  0 of 0,2 of 2  0 of 0
0,Erik Koch Ricardo Lamas,0  0,14 of 44  32 of 56,31%  57%,25 of 55  40 of 65,0 of 0  2 of 8,0%  25%,0  0,0  0,0  0,14 of 44  32 of 56,9 of 37  18 of 36,2 of 3  7 of 9,3 of 4  7 of 11,12 of 42  10 of 29,2 of 2  7 of 7,0 of 0  15 of 20
0,TJ Grant Matt Wiman,1  0,54 of 93  18 of 57,58%  31%,56 of 96  18 of 58,0 of 0  0 of 1,0%  0%,0  0,0  0,0  0,54 of 93  18 of 57,37 of 73  9 of 44,15 of 18  2 of 5,2 of 2  7 of 8,25 of 54  16 of 51,20 of 24  2 of 6,9 of 15  0 of 0
0,Clay Guida Hatsu Hioki,0  0,26 of 112  41 of 99,23%  41%,40 of 136  74 of 138,3 of 6  0 of 0,50%  0%,0  1,1  0,0  0,26 of 112  41 of 99,14 of 85  29 of 74,2 of 9  9 of 20,10 of 18  3 of 5,22 of 100  36 of 91,1 of 2  2 of 5,3 of 10  3 of 3
0,Mike Stumpf Pascal Krauss,0  0,63 of 142  163 of 309,44%  52%,87 of 169  197 of 344,2 of 8  1 of 2,25%  50%,0  1,2  0,0  0,63 of 142  163 of 309,26 of 95  115 of 254,16 of 26  19 of 26,21 of 21  29 of 29,51 of 122  116 of 242,12 of 19  44 of 64,0 of 1  3 of 3
0,Ryan Bader Vladimir Matyushenko,1  0,3 of 6  0 of 4,50%  0%,3 of 6  1 of 5,0 of 0  0 of 0,0%  0%,1  0,0  0,0  0,3 of 6  0 of 4,2 of 5  0 of 4,0 of 0  0 of 0,1 of 1  0 of 0,3 of 4  0 of 4,0 of 0  0 of 0,0 of 2  0 of 0
0,Mike Russow Shawn Jordan,0  0,25 of 45  42 of 72,55%  58%,29 of 51  56 of 88,1 of 6  2 of 2,16%  100%,0  0,0  4,0  0,25 of 45  42 of 72,25 of 45  39 of 68,0 of 0  3 of 4,0 of 0  0 of 0,15 of 27  11 of 36,10 of 18  9 of 13,0 of 0  22 of 23
0,Rafael Natal Sean Spencer,0  0,64 of 111  12 of 84,57%  14%,122 of 170  14 of 86,4 of 6  0 of 0,66%  0%,4  0,4  0,0  0,64 of 111  12 of 84,47 of 92  11 of 78,6 of 8  1 of 5,11 of 11  0 of 1,25 of 60  11 of 82,1 of 2  1 of 2,38 of 49  0 of 0
0,Simeon Thoresen David Mitchell,0  0,49 of 115  60 of 159,42%  37%,52 of 119  121 of 234,1 of 1  1 of 2,100%  50%,0  2,1  1,0  1,49 of 115  60 of 159,36 of 98  52 of 145,6 of 9  7 of 10,7 of 8  1 of 4,39 of 93  41 of 120,10 of 20  6 of 14,0 of 2  13 of 25
0,Vitor Belfort Michael Bisping,1  0,18 of 53  14 of 66,33%  21%,19 of 54  14 of 66,0 of 0  0 of 1,0%  0%,0  0,0  0,0  0,18 of 53  14 of 66,12 of 46  8 of 57,6 of 7  0 of 2,0 of 0  6 of 7,12 of 44  14 of 65,1 of 2  0 of 1,5 of 7  0 of 0
0,Daniel Sarafian CB Dollaway,1  0,38 of 98  62 of 152,38%  40%,41 of 102  73 of 164,0 of 6  2 of 6,0%  33%,0  0,2  3,0  1,38 of 98  62 of 152,26 of 75  47 of 134,12 of 23  9 of 12,0 of 0  6 of 6,35 of 95  43 of 121,2 of 2  2 of 5,1 of 1  17 of 26
0,Gabriel Gonzaga Ben Rothwell,0  0,17 of 28  12 of 27,60%  44%,20 of 31  15 of 32,3 of 8  0 of 0,37%  0%,1  0,0  0,0  0,17 of 28  12 of 27,11 of 20  10 of 25,5 of 7  2 of 2,1 of 1  0 of 0,9 of 16  9 of 22,8 of 12  3 of 5,0 of 0  0 of 0
0,Thiago Tavares Khabib Nurmagomedov,0  1,2 of 10  22 of 31,20%  70%,2 of 10  22 of 31,0 of 0  0 of 0,0%  0%,0  0,0  1,0  0,2 of 10  22 of 31,0 of 7  22 of 29,1 of 2  0 of 2,1 of 1  0 of 0,2 of 10  5 of 12,0 of 0  0 of 0,0 of 0  17 of 19
0,Godofredo Pepey Milton Vieira,0  0,36 of 76  17 of 34,47%  50%,104 of 153  58 of 84,0 of 1  5 of 6,0%  83%,0  0,2  0,1  0,36 of 76  17 of 34,18 of 56  8 of 25,5 of 5  6 of 6,13 of 15  3 of 3,26 of 64  12 of 28,4 of 6  3 of 3,6 of 6  2 of 3
0,Ronny Markes Andrew Craig,0  0,5 of 9  20 of 29,55%  68%,28 of 32  90 of 106,2 of 12  0 of 1,16%  0%,2  0,3  1,0  1,5 of 9  20 of 29,3 of 7  12 of 21,1 of 1  7 of 7,1 of 1  1 of 1,3 of 7  5 of 13,1 of 1  6 of 6,1 of 1  9 of 10
0,Diego Nunes Nik Lentz,0  0,18 of 32  56 of 74,56%  75%,19 of 33  205 of 234,0 of 0  10 of 21,0%  47%,0  0,0  8,0  0,18 of 32  56 of 74,12 of 24  34 of 51,4 of 6  7 of 7,2 of 2  15 of 16,13 of 25  9 of 21,3 of 5  16 of 17,2 of 2  31 of 36
0,Edson Barboza Lucas Martins,1  0,26 of 45  12 of 31,57%  38%,29 of 49  12 of 31,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,26 of 45  12 of 31,15 of 30  9 of 27,3 of 5  2 of 2,8 of 10  1 of 2,20 of 36  12 of 31,0 of 0  0 of 0,6 of 9  0 of 0
0,Wagner Prado Ildemar Alcantara,0  0,28 of 53  24 of 55,52%  43%,41 of 70  39 of 70,0 of 1  2 of 3,0%  66%,0  3,1  1,1  0,28 of 53  24 of 55,14 of 30  10 of 36,14 of 22  12 of 17,0 of 1  2 of 2,25 of 48  22 of 52,3 of 3  2 of 3,0 of 2  0 of 0
0,Francisco Trinaldo CJ Keith,0  0,12 of 19  3 of 9,63%  33%,27 of 34  5 of 11,2 of 5  0 of 1,40%  0%,1  0,4  0,0  1,12 of 19  3 of 9,5 of 10  2 of 6,5 of 5  0 of 1,2 of 4  1 of 2,1 of 4  1 of 7,4 of 6  0 of 0,7 of 9  2 of 2
0,Junior Dos Santos Cain Velasquez,0  1,57 of 137  111 of 224,41%  49%,66 of 146  210 of 339,0 of 1  11 of 33,0%  33%,0  0,0  3,0  0,57 of 137  111 of 224,32 of 102  82 of 193,25 of 35  25 of 27,0 of 0  4 of 4,43 of 117  35 of 122,14 of 20  39 of 53,0 of 0  37 of 49
0,Jim Miller Joe Lauzon,0  0,91 of 204  35 of 123,44%  28%,96 of 210  40 of 128,1 of 1  0 of 1,100%  0%,2  3,2  1,0  1,91 of 204  35 of 123,61 of 164  25 of 109,19 of 25  6 of 8,11 of 15  4 of 6,57 of 158  26 of 109,27 of 36  7 of 11,7 of 10  2 of 3
0,Tim Boetsch Costas Philippou,1  0,25 of 53  28 of 74,47%  37%,41 of 74  56 of 108,2 of 8  0 of 0,25%  0%,0  0,0  0,0  0,25 of 53  28 of 74,8 of 28  27 of 70,13 of 21  1 of 3,4 of 4  0 of 1,13 of 37  5 of 34,11 of 14  6 of 9,1 of 2  17 of 31
0,Yushin Okami Alan Belcher,0  0,20 of 44  6 of 28,45%  21%,81 of 115  15 of 39,1 of 5  0 of 0,20%  0%,0  2,8  2,0  0,20 of 44  6 of 28,14 of 38  4 of 26,5 of 5  0 of 0,1 of 1  2 of 2,5 of 26  6 of 28,2 of 3  0 of 0,13 of 15  0 of 0
0,Chris Leben Derek Brunson,0  0,40 of 94  41 of 130,42%  31%,103 of 164  76 of 174,0 of 0  4 of 13,0%  30%,0  1,0  4,0  0,40 of 94  41 of 130,20 of 69  30 of 109,2 of 2  4 of 7,18 of 23  7 of 14,36 of 89  29 of 105,4 of 5  2 of 4,0 of 0  10 of 21
0,Brad Pickett Eddie Wineland,0  1,67 of 212  90 of 294,31%  30%,67 of 212  90 of 294,0 of 0  0 of 2,0%  0%,0  0,0  0,0  0,67 of 212  90 of 294,33 of 154  83 of 276,16 of 33  7 of 18,18 of 25  0 of 0,67 of 212  90 of 294,0 of 0  0 of 0,0 of 0  0 of 0
0,Erik Perez Byron Bloodworth,1  0,40 of 58  8 of 11,68%  72%,49 of 72  9 of 12,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,40 of 58  8 of 11,23 of 41  3 of 5,13 of 13  4 of 5,4 of 4  1 of 1,3 of 6  3 of 5,16 of 16  5 of 6,21 of 36  0 of 0
0,Melvin Guillard Jamie Varner,0  0,57 of 112  32 of 97,50%  32%,62 of 117  66 of 148,0 of 1  7 of 10,0%  70%,1  1,1  0,0  0,57 of 112  32 of 97,31 of 85  23 of 83,10 of 11  7 of 12,16 of 16  2 of 2,49 of 101  27 of 86,3 of 3  5 of 11,5 of 8  0 of 0
0,Michael Johnson Myles Jury,0  0,6 of 41  56 of 121,14%  46%,10 of 45  125 of 209,0 of 0  3 of 6,0%  50%,0  1,0  7,0  0,6 of 41  56 of 121,2 of 28  48 of 112,1 of 6  0 of 1,3 of 7  8 of 8,5 of 40  10 of 44,1 of 1  2 of 2,0 of 0  44 of 75
0,Philip De Fries Todd Duffee,0  1,7 of 13  20 of 31,53%  64%,12 of 18  22 of 33,1 of 1  0 of 0,100%  0%,0  0,0  0,0  0,7 of 13  20 of 31,7 of 12  14 of 24,0 of 1  5 of 6,0 of 0  1 of 1,0 of 5  13 of 21,7 of 8  7 of 10,0 of 0  0 of 0
0,Leonard Garcia Max Holloway,0  1,89 of 359  120 of 269,24%  44%,92 of 367  122 of 273,2 of 4  0 of 0,50%  0%,0  0,1  0,0  0,89 of 359  120 of 269,64 of 320  68 of 193,10 of 24  38 of 61,15 of 15  14 of 15,82 of 346  114 of 261,7 of 12  6 of 7,0 of 1  0 of 1
0,Chris Cariaso John Moraga,0  0,39 of 122  26 of 74,31%  35%,41 of 124  31 of 79,1 of 2  2 of 2,50%  100%,0  1,0  0,0  0,39 of 122  26 of 74,19 of 93  15 of 52,10 of 19  8 of 18,10 of 10  3 of 4,34 of 108  21 of 65,5 of 12  5 of 9,0 of 2  0 of 0
0,Roy Nelson Matt Mitrione,1  0,23 of 53  13 of 28,43%  46%,23 of 53  13 of 28,0 of 1  0 of 0,0%  0%,0  0,0  0,0  0,23 of 53  13 of 28,22 of 51  9 of 22,0 of 1  3 of 5,1 of 1  1 of 1,19 of 47  10 of 25,0 of 1  3 of 3,4 of 5  0 of 0
0,Colton Smith Mike Ricci,0  0,15 of 18  9 of 15,83%  60%,88 of 113  10 of 17,7 of 16  0 of 0,43%  0%,1  0,5  1,0  1,15 of 18  9 of 15,3 of 5  6 of 11,1 of 2  2 of 3,11 of 11  1 of 1,4 of 6  5 of 9,4 of 4  0 of 1,7 of 8  4 of 5
0,Pat Barry Shane del Rosario,1  0,11 of 15  14 of 25,73%  56%,11 of 15  33 of 44,0 of 0  1 of 4,0%  25%,0  2,1  1,0  0,11 of 15  14 of 25,8 of 11  1 of 9,0 of 1  8 of 11,3 of 3  5 of 5,11 of 13  4 of 12,0 of 0  10 of 13,0 of 2  0 of 0
0,Dustin Poirier Jonathan Brookins,0  0,35 of 73  26 of 54,47%  48%,38 of 76  26 of 54,0 of 2  0 of 2,0%  0%,1  0,0  0,0  0,35 of 73  26 of 54,28 of 65  20 of 46,4 of 5  6 of 7,3 of 3  0 of 1,13 of 34  12 of 26,22 of 39  14 of 28,0 of 0  0 of 0
0,Mike Pyle James Head,1  0,9 of 17  13 of 25,52%  52%,9 of 17  15 of 27,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,9 of 17  13 of 25,7 of 14  7 of 18,1 of 2  6 of 7,1 of 1  0 of 0,2 of 4  5 of 14,2 of 6  8 of 11,5 of 7  0 of 0
0,Johnny Bedford Marcos Vinicius,2  0,34 of 60  4 of 15,56%  26%,45 of 72  5 of 16,1 of 1  0 of 0,100%  0%,0  1,1  0,0  0,34 of 60  4 of 15,27 of 48  2 of 7,4 of 7  0 of 6,3 of 5  2 of 2,16 of 36  3 of 14,3 of 5  1 of 1,15 of 19  0 of 0
0,Vinc Pichel Rustam Khabilov,0  0,0 of 4  13 of 19,0%  68%,1 of 5  19 of 25,0 of 0  5 of 6,0%  83%,0  0,0  1,0  0,0 of 4  13 of 19,0 of 3  12 of 18,0 of 0  1 of 1,0 of 1  0 of 0,0 of 4  0 of 4,0 of 0  2 of 2,0 of 0  11 of 13
0,TJ Waldburger Nick Catone,1  0,13 of 17  10 of 16,76%  62%,14 of 18  14 of 20,1 of 5  1 of 2,20%  50%,4  0,0  1,0  1,13 of 17  10 of 16,10 of 14  6 of 11,2 of 2  1 of 2,1 of 1  3 of 3,3 of 5  1 of 3,3 of 3  4 of 6,7 of 9  5 of 7
0,Reuben Duran Hugo Viana,0  3,8 of 30  22 of 39,26%  56%,8 of 30  26 of 43,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,8 of 30  22 of 39,4 of 24  18 of 34,3 of 5  4 of 4,1 of 1  0 of 1,5 of 27  17 of 32,3 of 3  0 of 0,0 of 0  5 of 7
0,Mike Rio John Cofer,0  0,30 of 67  31 of 59,44%  52%,67 of 111  57 of 87,4 of 11  0 of 0,36%  0%,1  0,5  1,0  3,30 of 67  31 of 59,15 of 50  19 of 46,5 of 5  9 of 9,10 of 12  3 of 4,19 of 52  20 of 44,10 of 13  7 of 11,1 of 2  4 of 4
0,Jared Papazian Tim Elliott,0  1,36 of 97  36 of 69,37%  52%,46 of 109  189 of 256,0 of 1  7 of 14,0%  50%,0  4,1  9,1  0,36 of 97  36 of 69,28 of 87  26 of 57,5 of 7  7 of 9,3 of 3  3 of 3,30 of 87  27 of 58,4 of 6  4 of 5,2 of 4  5 of 6
0,George Sotiropoulos Ross Pearson,0  2,34 of 113  50 of 100,30%  50%,35 of 114  53 of 103,1 of 6  0 of 1,16%  0%,0  0,1  0,0  0,34 of 113  50 of 100,27 of 98  32 of 81,6 of 14  12 of 13,1 of 1  6 of 6,31 of 106  40 of 88,3 of 7  9 of 11,0 of 0  1 of 1
0,Robert Whittaker Bradley Scott,1  0,83 of 202  55 of 171,41%  32%,89 of 208  82 of 205,0 of 0  1 of 5,0%  20%,0  0,0  1,0  0,83 of 202  55 of 171,64 of 172  29 of 133,15 of 25  18 of 29,4 of 5  8 of 9,60 of 167  42 of 154,17 of 24  11 of 15,6 of 11  2 of 2
0,Colin Fletcher Norman Parke,0  0,56 of 141  42 of 98,39%  42%,66 of 154  48 of 105,0 of 0  6 of 9,0%  66%,0  0,1  7,0  0,56 of 141  42 of 98,21 of 85  29 of 77,10 of 24  6 of 13,25 of 32  7 of 8,54 of 136  35 of 89,2 of 5  1 of 2,0 of 0  6 of 7
0,Hector Lombard Rousimar Palhares,2  0,24 of 46  6 of 13,52%  46%,26 of 48  6 of 13,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,24 of 46  6 of 13,23 of 43  0 of 6,1 of 3  2 of 2,0 of 0  4 of 5,15 of 33  6 of 13,2 of 3  0 of 0,7 of 10  0 of 0
0,Chad Mendes Yaotzin Meza,1  0,10 of 13  2 of 15,76%  13%,11 of 14  2 of 15,0 of 0  0 of 0,0%  0%,0  0,0  0,0  0,10 of 13  2 of 15,4 of 6  0 of 10,2 of 2  1 of 2,4 of 5  1 of 3,8 of 11  2 of 15,0 of 0  0 of 0,2 of 2  0 of 0
0,Mike Pierce Seth Baczynski,0  0,16 of 48  34 of 106,33%  32%,51 of 93  94 of 185,6 of 12  0 of 0,50%  0%,0  0,1  0,0  0,16 of 48  34 of 106,16 of 48  24 of 95,0 of 0  7 of 8,0 of 0  3 of 3,10 of 35  33 of 103,3 of 4  1 of 3,3 of 9  0 of 0
0,Benny Alloway Manuel Rodriguez,1  0,16 of 26  4 of 12,61%  33%,18 of 28  17 of 25,0 of 0  3 of 4,0%  75%,0  0,0  3,0  0,16 of 26  4 of 12,10 of 19  4 of 12,3 of 3  0 of 0,3 of 4  0 of 0,9 of 17  4 of 12,2 of 4  0 of 0,5 of 5  0 of 0
0,Brendan Loughnane Mike Wilkinson,1  0,75 of 119  54 of 159,63%  33%,96 of 142  119 of 240,0 of 2  1 of 12,0%  8%,0  0,0  0,0  0,75 of 119  54 of 159,36 of 77  29 of 124,11 of 12  9 of 10,28 of 30  16 of 25,67 of 109  45 of 145,8 of 10  7 of 12,0 of 0  2 of 2
0,Nick Penner Cody Donovan,1  1,7 of 18  19 of 27,38%  70%,23 of 37  31 of 44,0 of 0  1 of 1,0%  100%,0  0,1  1,0  0,7 of 18  19 of 27,6 of 17  9 of 16,1 of 1  9 of 10,0 of 0  1 of 1,5 of 12  6 of 11,1 of 3  8 of 9,1 of 3  5 of 7
0,Benson Henderson Nate Diaz,1  0,124 of 198  30 of 83,62%  36%,183 of 259  95 of 160,8 of 12  0 of 6,66%  0%,0  2,3  0,0  0,124 of 198  30 of 83,63 of 126  8 of 55,29 of 33  12 of 18,32 of 39  10 of 10,26 of 51  5 of 52,31 of 37  25 of 31,67 of 110  0 of 0
0,Mauricio Rua Alexander Gustafsson,0  0,41 of 95  72 of 156,43%  46%,51 of 105  128 of 215,1 of 3  6 of 12,33%  50%,1  0,0  2,0  0,41 of 95  72 of 156,23 of 69  57 of 134,7 of 13  9 of 13,11 of 13  6 of 9,27 of 76  47 of 123,14 of 19  10 of 14,0 of 0  15 of 19
0,BJ Penn Rory MacDonald,0  0,24 of 89  116 of 203,26%  57%,53 of 119  125 of 212,0 of 2  1 of 3,0%  33%,0  0,0  0,0  0,24 of 89  116 of 203,20 of 82  78 of 148,4 of 7  29 of 41,0 of 0  9 of 14,21 of 84  105 of 185,3 of 5  10 of 16,0 of 0  1 of 2
0,Mike Swick Matt Brown,0  1,9 of 29  25 of 39,31%  64%,19 of 42  37 of 52,0 of 2  1 of 1,0%  100%,0  2,1  0,0  0,9 of 29  25 of 39,9 of 29  13 of 26,0 of 0  12 of 13,0 of 0  0 of 0,5 of 25  8 of 18,3 of 3  15 of 19,1 of 1  2 of 2
0,Yves Edwards Jeremy Stephens,1  0,8 of 21  5 of 21,38%  23%,12 of 26  6 of 22,0 of 1  0 of 1,0%  0%,0  0,0  0,0  0,8 of 21  5 of 21,5 of 16  3 of 18,1 of 2  1 of 1,2 of 3  1 of 2,6 of 19  4 of 20,0 of 0  1 of 1,2 of 2  0 of 0
0,Raphael Assuncao Mike Easton,0  0,57 of 156  30 of 155,36%  19%,60 of 159  34 of 159,0 of 6  0 of 3,0%  0%,0  0,0  0,0  0,57 of 156  30 of 155,28 of 118  7 of 118,6 of 12  3 of 14,23 of 26  20 of 23,45 of 140  29 of 153,12 of 16  1 of 2,0 of 0  0 of 0
0,Ramsey Nijem Joe Proctor,1  0,49 of 117  21 of 68,41%  30%,117 of 204  36 of 84,5 of 10  0 of 0,50%  0%,0  4,2  1,0  0,49 of 117  21 of 68,35 of 92  17 of 61,9 of 18  2 of 4,5 of 7  2 of 3,32 of 81  17 of 58,9 of 20  3 of 9,8 of 16  1 of 1
0,Daron Cruickshank Henry Martinez,1  0,52 of 91  21 of 102,57%  20%,55 of 95  29 of 123,0 of 0  0 of 2,0%  0%,0  0,0  0,0  0,52 of 91  21 of 102,28 of 61  16 of 93,21 of 27  1 of 4,3 of 3  4 of 5,30 of 57  17 of 87,22 of 34  4 of 15,0 of 0  0 of 0
